topicno,rank,docid,score
1,683,fhqc0ty1,1.1787999868392944
1,684,jf2xl3vl,1.178799033164978
1,685,buc4dd5y,1.178797960281372
1,686,gmt0f9da,1.1787970066070557
1,687,8vl0okiv,1.1787959337234497
1,688,rt6ckg22,1.1786949634552002
1,689,jomutdxf,1.1785939931869507
1,690,46w52de3,1.1785929203033447
1,691,pl6dpxkz,1.1784920692443848
1,692,vwhbvezp,1.1784911155700684
1,693,0604jed8,1.1784900426864624
1,694,9d5p508v,1.178389072418213
1,695,ucwuptgg,1.178387999534607
1,696,iropfzgs,1.1782870292663574
1,697,jcu3pasy,1.178286075592041
1,698,solp6ho1,1.178285002708435
1,699,4if0m4if,1.1781840324401855
1,700,bedfwdyt,1.1781829595565796
1,701,zpiaka80,1.1781820058822632
1,702,wl5sjbbm,1.1780810356140137
1,703,vah1ifs5,1.1780799627304077
1,704,g68g6xxu,1.1779789924621582
1,705,aoyyk5fl,1.1779779195785522
1,706,2jma4aqu,1.1778769493103027
1,707,sykkypar,1.1778759956359863
1,708,ya1rkryx,1.1777750253677368
1,709,t89235t3,1.1777740716934204
1,710,6wbrv9o1,1.1775000095367432
1,711,6ct748ek,1.1771999597549438
1,712,ezu1j0tc,1.1771990060806274
1,713,1esr4qcz,1.1770000457763672
1,714,lzvtgwox,1.176900029182434
1,715,210dwhgj,1.176800012588501
1,716,epylkxdx,1.1767990589141846
1,717,s0wmll4q,1.1767979860305786
1,718,ebbt95mb,1.176697015762329
1,719,k6v4am7l,1.17659592628479
1,720,mv3crcsh,1.1765949726104736
1,721,8f8di4eu,1.1763999462127686
1,722,b6ajrj1m,1.1763989925384521
1,723,602a2xdn,1.1762980222702026
1,724,oufi7w1d,1.1762970685958862
1,725,nzvuugls,1.1762959957122803
1,726,bhngltgh,1.1762950420379639
1,727,tjp33y35,1.1761000156402588
1,728,zph6r4il,1.1760990619659424
1,729,mf75uwuv,1.1759979724884033
1,730,eiobmxp2,1.1758970022201538
1,731,mp3a9c9u,1.1756999492645264
1,732,vbgf50os,1.17569899559021
1,733,xqxu5r9w,1.1755000352859497
1,734,eecyduzq,1.1754000186920166
1,735,0m9r1uxa,1.1753990650177002
1,736,u8vtglyz,1.1753979921340942
1,737,vgq6gjpx,1.1753970384597778
1,738,3sacf4wu,1.1752959489822388
1,739,4ko557n1,1.1751949787139893
1,740,2f8c66zi,1.1749999523162842
1,741,9rlgx2s5,1.1749989986419678
1,742,uy0t5psa,1.1749979257583618
1,743,fpj5urao,1.1748970746994019
1,744,8v2zgzjh,1.1747959852218628
1,745,fvrhzc7x,1.1746950149536133
1,746,xl8gfkjs,1.1745940446853638
1,747,7u11aj7g,1.1745929718017578
1,748,lut7vovl,1.1744920015335083
1,749,2szqovw4,1.174491047859192
1,750,c1nuvprk,1.1741000413894653
1,751,zeags5va,1.174099087715149
1,752,fcmzdcuh,1.174098014831543
1,753,33pe8juy,1.1740970611572266
1,754,ueyaw8pd,1.1740959882736206
1,755,6tyda5p4,1.173995018005371
1,756,j43v6a8b,1.1739940643310547
1,757,sxvgue36,1.1739929914474487
1,758,61snvddh,1.1739920377731323
1,759,awjcmpll,1.1738910675048828
1,760,058r9486,1.173699975013733
1,761,plwyjhl8,1.1735999584197998
1,762,evutu0lx,1.1734999418258667
1,763,gfcn0nd4,1.1733990907669067
1,764,mzf7j8xd,1.1733980178833008
1,765,mm2sp48e,1.1730999946594238
1,766,cbamxdyj,1.1729999780654907
1,767,2u4d235j,1.1727999448776245
1,768,d71rj29o,1.1726990938186646
1,769,8sein6kc,1.1725000143051147
1,770,nra6qoam,1.1722999811172485
1,771,syg0wo77,1.1721999645233154
1,772,8sr61bp9,1.1720999479293823
1,773,00cl7q1q,1.172098994255066
1,774,t9xohlis,1.1719980239868164
1,775,wm6yey1v,1.1719970703125
1,776,wzcaugst,1.1717000007629395
1,777,9t7v7ipt,1.1715999841690063
1,778,o3ef0fof,1.1714999675750732
1,779,a559unhv,1.1713000535964966
1,780,z122v1uz,1.1712000370025635
1,781,7bf5rx7k,1.1711000204086304
1,782,yo5ojr0s,1.171099066734314
1,783,ixzymz8a,1.171097993850708
1,784,jep80bed,1.1709970235824585
1,785,3t75dbb7,1.1708959341049194
1,786,1n9b4kv7,1.170894980430603
1,787,5ule2x9w,1.1708940267562866
1,788,zgyfwowq,1.1704000234603882
1,789,s7klkqka,1.170199990272522
1,790,l4bd8d43,1.1700999736785889
1,791,4zc8ivef,1.1700990200042725
1,792,naqyead8,1.1700979471206665
1,793,7i52vltp,1.169996976852417
1,794,kyc1wks5,1.169995903968811
1,795,gr3gzztr,1.169800043106079
1,796,wpywh8c9,1.1697990894317627
1,797,95fc828i,1.169600009918213
1,798,9ot6khmh,1.1695990562438965
1,799,f3nbz3o1,1.1695979833602905
1,800,0be4wta5,1.1695970296859741
1,801,9u8rcz6t,1.1691999435424805
1,802,rv2hrsbo,1.1690990924835205
1,803,eqwxkwqa,1.1689980030059814
1,804,dugllpsm,1.168897032737732
1,805,ycvu5l5f,1.1687959432601929
1,806,pbxd67tt,1.1687949895858765
1,807,emhj6n4o,1.168694019317627
1,808,wadkoj8j,1.168592929840088
1,809,55zj33pu,1.1684919595718384
1,810,ah9cnwzw,1.1683911085128784
1,811,kbmrn6wn,1.1682000160217285
1,812,99ln2zzs,1.168199062347412
1,813,gafcbmlh,1.1681979894638062
1,814,75u57fw1,1.1680970191955566
1,815,hzu9cw2m,1.1679959297180176
1,816,vekok62k,1.1679949760437012
1,817,cbsadvbu,1.1679940223693848
1,818,8re1rqdu,1.167799949645996
1,819,nuxja75h,1.1675000190734863
1,820,x8yl605n,1.16749906539917
1,821,xf6jjigs,1.1673979759216309
1,822,ty41xob0,1.1672970056533813
1,823,dsjba5xq,1.1671959161758423
1,824,m0xlnm6n,1.1670949459075928
1,825,kxivgxbg,1.1668000221252441
1,826,scfnbyh7,1.1667990684509277
1,827,o2v3yhxo,1.1666979789733887
1,828,tsmnkuhw,1.1664999723434448
1,829,8lku99jc,1.1664990186691284
1,830,m40kwgcg,1.1663979291915894
1,831,7nu5vh79,1.166396975517273
1,832,mgegswvn,1.166395902633667
1,833,znm5ibc1,1.1663949489593506
1,834,ma32oz4o,1.166200041770935
1,835,tg8kfiot,1.166100025177002
1,836,9kejc7ed,1.1660990715026855
1,837,ynown7ra,1.1659979820251465
1,838,i9flug4h,1.16599702835083
1,839,xdxfi2yy,1.165895938873291
1,840,pujlr8uf,1.1657949686050415
1,841,5fyk8jr4,1.1655000448226929
1,842,1w8epdht,1.1653000116348267
1,843,ehm4fgos,1.1652990579605103
1,844,herwadpc,1.1651979684829712
1,845,lr415f9d,1.1650969982147217
1,846,wd36k7e1,1.1650959253311157
1,847,2yl5qwsn,1.1649949550628662
1,848,qgr183zw,1.1649940013885498
1,849,cq6uvd30,1.1649929285049438
1,850,9oilxgdh,1.1649919748306274
1,851,q3leqiou,1.164891004562378
1,852,rgov0pwa,1.164889931678772
1,853,08a1oin2,1.1648889780044556
1,854,iudq5jdu,1.1648879051208496
1,855,03hrlogv,1.1648869514465332
1,856,l6awxamv,1.1647861003875732
1,857,up1q3k6q,1.1647850275039673
1,858,2p209g2p,1.1646000146865845
1,859,vd0pytrq,1.164599061012268
1,860,ya5kscsl,1.164597988128662
1,861,7ad7ievj,1.1645970344543457
1,862,xflhxb13,1.1644959449768066
1,863,225z1gh0,1.1643949747085571
1,864,ljggnelt,1.1643940210342407
1,865,zi8cr2rs,1.1643929481506348
1,866,fbwz8oxp,1.1642919778823853
1,867,86opxdjd,1.1641910076141357
1,868,szezd2vb,1.1641899347305298
1,869,2j07zw6q,1.1641889810562134
1,870,zriuh5q5,1.1641879081726074
1,871,1vx0ny63,1.164186954498291
1,872,qmkneuj5,1.164086103439331
1,873,athjtu2j,1.163985013961792
1,874,gkrxfuw7,1.163699984550476
1,875,p4hm5ih1,1.1636990308761597
1,876,x1zq2i9h,1.1635979413986206
1,877,icxkkaab,1.163496971130371
1,878,oim1ifw0,1.1634958982467651
1,879,62izhj8d,1.1634949445724487
1,880,phxyx1r2,1.1634939908981323
1,881,3p1w9vsu,1.1633000373840332
1,882,e0b8gnh8,1.1632990837097168
1,883,qcu73sdu,1.1632980108261108
1,884,t0dg7y73,1.1632970571517944
1,885,44l5q07k,1.1631959676742554
1,886,i2vg8zqc,1.1630949974060059
1,887,1l7xjv2i,1.1629940271377563
1,888,xdg5mkum,1.1628929376602173
1,889,6a7krfpb,1.1627919673919678
1,890,ac7hca3b,1.1627910137176514
1,891,qzbqxjdi,1.1627899408340454
1,892,741tonlc,1.1626890897750854
1,893,d2i3yrsg,1.1625880002975464
1,894,h7leow0q,1.16258704662323
1,895,zx02gxw0,1.1624860763549805
1,896,j2n7oif9,1.1623849868774414
1,897,89s17ytr,1.162284016609192
1,898,8sp12c7z,1.162282943725586
1,899,cfdhxey1,1.1622819900512695
1,900,5c77h0of,1.16218101978302
1,901,zcjal7pj,1.162179946899414
1,902,770qyee8,1.1620789766311646
1,903,fb0nwixw,1.1620779037475586
1,904,lko24lbj,1.161976933479309
1,905,tedwjuv3,1.1618760824203491
1,906,i9r77o70,1.16177499294281
1,907,njepfk4a,1.1616740226745605
1,908,nyocnvvj,1.1616730690002441
1,909,zd011ca5,1.1616719961166382
1,910,srpgfdgx,1.1616710424423218
1,911,7u5frg8w,1.1614999771118164
1,912,420thmsr,1.1613999605178833
1,913,a5udnv5f,1.1612999439239502
1,914,xorj8tnz,1.1611990928649902
1,915,8c87geuy,1.1610980033874512
1,916,mglg0vb5,1.1609970331192017
1,917,2w3bx6p8,1.1608959436416626
1,918,63hcyb9e,1.1608949899673462
1,919,k5y1qc82,1.1608940362930298
1,920,w09q6i71,1.1608929634094238
1,921,k3hy2ewx,1.1607919931411743
1,922,c7tjwex5,1.1606910228729248
1,923,u7zxlgxz,1.1606899499893188
1,924,i0i5p4k7,1.1606889963150024
1,925,j5bepvvw,1.1603000164031982
1,926,emln014k,1.1601999998092651
1,927,36r794ow,1.1601990461349487
1,928,4bripmvh,1.1601979732513428
1,929,5raadr4e,1.1600970029830933
1,930,m0q7rm6z,1.1600959300994873
1,931,xqiyd9g8,1.160094976425171
1,932,fwjw1py5,1.1599940061569214
1,933,unljdxfp,1.1598929166793823
1,934,zbmsaj8s,1.159891963005066
1,935,97tcohzf,1.159791111946106
1,936,cq0jkb1d,1.1597900390625
1,937,q1uje0xq,1.1596890687942505
1,938,96v185b2,1.1596879959106445
1,939,n76iea5g,1.159587025642395
1,940,3mj670c2,1.1595860719680786
1,941,r94tu8fi,1.1595849990844727
1,942,1lhbu5jq,1.1593999862670898
1,943,jdjdeeh1,1.1593990325927734
1,944,kdnfnpla,1.1592979431152344
1,945,4m9p717r,1.15910005569458
1,946,d0u3hb3h,1.1590991020202637
1,947,mhxazhlr,1.1590980291366577
1,948,5h16uwzx,1.1590970754623413
1,949,vu2s3shs,1.1589959859848022
1,950,n12w2ew7,1.1589950323104858
1,951,afa44ab3,1.1588940620422363
1,952,ovx5fzsg,1.1587929725646973
1,953,0c1qdjb5,1.1587920188903809
1,954,k1lg8c7q,1.1587910652160645
1,955,xuj4yymz,1.1587899923324585
1,956,6g55l35h,1.158689022064209
1,957,kcimb10m,1.15858793258667
1,958,4txmvubc,1.158400058746338
1,959,a2wa9oj9,1.1583991050720215
1,960,kromgrnu,1.1582000255584717
1,961,yvsyo4l9,1.1581990718841553
1,962,nck4f5ny,1.1580979824066162
1,963,jp8y1owf,1.1580970287322998
1,964,1tionxun,1.1580959558486938
1,965,lhr48ioz,1.1579949855804443
1,966,ubz0q7e9,1.157994031906128
1,967,nkg3z0cb,1.157992959022522
1,968,7rjjwekf,1.1577999591827393
1,969,uz0m1o0q,1.1576999425888062
1,970,gia3yqcu,1.1576989889144897
1,971,hap7flng,1.1576979160308838
1,972,hkyiy1gm,1.1574000120162964
1,973,3463iule,1.1572999954223633
1,974,6hovffso,1.1572990417480469
1,975,ad523twr,1.157297968864441
1,976,wsgb5s6z,1.1571969985961914
1,977,hdeblq59,1.1571959257125854
1,978,ztl54g6q,1.157194972038269
1,979,e46whqk9,1.1570940017700195
1,980,vhymj0rw,1.1570929288864136
1,981,7o3mzzd4,1.1569000482559204
1,982,pidy7erw,1.1568000316619873
1,983,2mamwrfq,1.156799077987671
1,984,95zjnp77,1.156798005104065
1,985,jjbez46k,1.1566970348358154
1,986,bp8dqis1,1.1565959453582764
1,987,32bxx94u,1.1563999652862549
1,988,4kvkioa3,1.1563990116119385
1,989,20zr7mtt,1.1563979387283325
1,990,o86z4qgj,1.1563969850540161
1,991,q0z5m7er,1.156295895576477
1,992,oxs4o9xe,1.156000018119812
1,993,nfdgx0ye,1.1559990644454956
1,994,g6udfu2a,1.1558979749679565
1,995,sophqqne,1.1558970212936401
1,996,t7400ru5,1.1558959484100342
1,997,54ioyzbc,1.1557949781417847
1,998,m5ya2ygh,1.1556940078735352
1,999,a5xknb8f,1.155592918395996
1,1000,b4eehp3o,1.1555919647216797
2,1,8ozauxlk,4.857500076293945
2,2,vfagxsdz,4.746200084686279
2,3,zg17f7bd,4.737299919128418
2,4,f53i4n02,4.737298965454102
2,5,og0zw56h,4.726099967956543
2,6,3svnvozz,4.709799766540527
2,7,vc2eheb6,4.706399917602539
2,8,jc1k3fki,4.696000099182129
2,9,xcacty89,4.667399883270264
2,10,9gbhczg7,4.665299892425537
2,11,0x4zrfw3,4.650000095367432
2,12,tqtt2mpj,4.637400150299072
2,13,lxnrikmu,4.61299991607666
2,14,zytu7wue,4.6072998046875
2,15,6anr4xdw,4.59630012512207
2,16,u19e9j2w,4.57859992980957
2,17,f9w310tp,4.564000129699707
2,18,buhu5c41,4.558700084686279
2,19,lmjaldcs,4.557000160217285
2,20,g04lgor0,4.552000045776367
2,21,r9scxa76,4.532400131225586
2,22,ngbfiws5,4.508800029754639
2,23,0gxxuyln,4.485799789428711
2,24,z17n61m3,4.484799861907959
2,25,swg1xgr0,4.483799934387207
2,26,ttfmm946,4.475399971008301
2,27,lyw3pxt3,4.474999904632568
2,28,kftchnhz,4.469699859619141
2,29,zar6vd5c,4.451300144195557
2,30,jt11lksz,4.439799785614014
2,31,ji6cdunz,4.438700199127197
2,32,ezrjey35,4.428899765014648
2,33,z1h788sc,4.428400039672852
2,34,39yvniki,4.410799980163574
2,35,fjcks7w4,4.406400203704834
2,36,yqu1ykc9,4.404099941253662
2,37,b4dsr0im,4.402100086212158
2,38,h5ufxzv9,4.401500225067139
2,39,cg9k4pak,4.396599769592285
2,40,124czudi,4.391200065612793
2,41,9tqivs5f,4.381199836730957
2,42,r141na6j,4.3730998039245605
2,43,kxbhlcce,4.370200157165527
2,44,its36j6t,4.365900039672852
2,45,cba8gycz,4.363699913024902
2,46,jjdtuofy,4.353600025177002
2,47,sflu2was,4.351799964904785
2,48,owmcxq9e,4.350800037384033
2,49,exqza1kg,4.349400043487549
2,50,120uu4dh,4.347499847412109
2,51,zvai6pj4,4.344200134277344
2,52,lv8dvdp7,4.343100070953369
2,53,rqnomjzj,4.342899799346924
2,54,s5zr6tvk,4.340199947357178
2,55,1riprk86,4.332300186157227
2,56,8d3dym7g,4.330399990081787
2,57,dqwzqyd4,4.32919979095459
2,58,vm2bxmic,4.320700168609619
2,59,2p9j4ksy,4.316999912261963
2,60,u1ekw6j6,4.315299987792969
2,61,twox681w,4.3084001541137695
2,62,if7av1x8,4.307600021362305
2,63,3s3pd9xx,4.297299861907959
2,64,dpixz43n,4.287700176239014
2,65,b9iquizg,4.277200222015381
2,66,zvngy7zz,4.270299911499023
2,67,aiucp2vw,4.269899845123291
2,68,f3ds1rq6,4.2600998878479
2,69,e49v9h1b,4.259699821472168
2,70,mz5gdb59,4.252900123596191
2,71,b0wd2jd3,4.250699996948242
2,72,3p542sqs,4.232800006866455
2,73,imjtwt0b,4.2316999435424805
2,74,frrl6hs6,4.223299980163574
2,75,axbyav1m,4.2230000495910645
2,76,8tu4682b,4.221099853515625
2,77,qm8kalyt,4.219399929046631
2,78,t3ydu75l,4.201600074768066
2,79,c02v47jz,4.196300029754639
2,80,ya81rc2n,4.192200183868408
2,81,b32zmfru,4.191500186920166
2,82,g66q202a,4.186999797821045
2,83,0qaoam29,4.186100006103516
2,84,p4o580bz,4.172699928283691
2,85,35ewwjfv,4.17110013961792
2,86,4pkld15h,4.162700176239014
2,87,1dygn0rw,4.162300109863281
2,88,m9evk9i5,4.159999847412109
2,89,jzwezjy3,4.149400234222412
2,90,ntskj1bj,4.149099826812744
2,91,1kyrptgx,4.144700050354004
2,92,zq2h0avw,4.143199920654297
2,93,38q8jbcl,4.125199794769287
2,94,33fngv0t,4.125
2,95,abq1n6tz,4.122600078582764
2,96,k53eufio,4.117199897766113
2,97,lf3djgx8,4.11329984664917
2,98,xpzx22qg,4.111999988555908
2,99,apohpbrb,4.1082000732421875
2,100,oafg4a4u,4.103099822998047
2,101,s2turzg3,4.100100040435791
2,102,j6ybcv93,4.097400188446045
2,103,njzuu4xl,4.091700077056885
2,104,1cpoo3b5,4.086900234222412
2,105,9zuhgl61,4.081399917602539
2,106,ky8jt6qj,4.074900150299072
2,107,1p941spn,4.073500156402588
2,108,qz2joxys,4.071400165557861
2,109,vrgdg68o,4.0655999183654785
2,110,zsfylxav,4.0644001960754395
2,111,znhsyiw6,4.063899993896484
2,112,tbtlnv8b,4.062600135803223
2,113,gbdaad4l,4.062300205230713
2,114,2swjegv1,4.0569000244140625
2,115,26kzn2wb,4.055200099945068
2,116,8kl5wyms,4.053899765014648
2,117,4pztbu51,4.0518999099731445
2,118,x0sfwqnk,4.0441999435424805
2,119,t727v0zt,4.043600082397461
2,120,gf1lgi0j,4.040500164031982
2,121,gaa7i995,4.038700103759766
2,122,d2tx02m4,4.038699150085449
2,123,h264umt1,4.0329999923706055
2,124,cczok8ze,4.031099796295166
2,125,pkxf85n6,4.023900032043457
2,126,ubm8j1xe,4.018499851226807
2,127,mg2x0n6r,4.018199920654297
2,128,i9ut2p06,4.013000011444092
2,129,1a329gcy,4.0065999031066895
2,130,0p480zhb,4.006100177764893
2,131,gt4h949p,4.004300117492676
2,132,ie8bsfzu,4.001399993896484
2,133,2w008m49,3.99780011177063
2,134,sg3ay5a8,3.99429988861084
2,135,95hx0nd4,3.991499900817871
2,136,ajfzg0ak,3.9911999702453613
2,137,t5jw2xbk,3.9895999431610107
2,138,xzps65et,3.989000082015991
2,139,t9mq7tx8,3.985599994659424
2,140,asxfejdd,3.975800037384033
2,141,r7mart2k,3.9702000617980957
2,142,flf9o3nw,3.965100049972534
2,143,byant7dh,3.9595999717712402
2,144,5jbehcb6,3.9470999240875244
2,145,h3yxymh3,3.9463000297546387
2,146,i47fgp6q,3.9453999996185303
2,147,z68j0c63,3.9444000720977783
2,148,zjr6csla,3.9433999061584473
2,149,lbcxl6w9,3.941499948501587
2,150,4k17voer,3.9405999183654785
2,151,m4jo053m,3.937299966812134
2,152,byyx2y47,3.935499906539917
2,153,7edmbp1o,3.933199882507324
2,154,7eslhs77,3.9298999309539795
2,155,41ke6vor,3.92930006980896
2,156,dpj4tc5a,3.9286000728607178
2,157,j0jbc0in,3.928299903869629
2,158,99lxmq4u,3.9256999492645264
2,159,v52vxcbp,3.92569899559021
2,160,dyjpfvvf,3.921299934387207
2,161,ki3yd87z,3.9170000553131104
2,162,4i48cjx0,3.916100025177002
2,163,e07vuojz,3.9154000282287598
2,164,delk2zeg,3.914799928665161
2,165,wvm2ua95,3.913300037384033
2,166,hjk2a9yo,3.911900043487549
2,167,6zcccrxq,3.91129994392395
2,168,catxtvrm,3.9089999198913574
2,169,gwr4pkqk,3.9024999141693115
2,170,jdntlo9m,3.898099899291992
2,171,2paevjki,3.8915998935699463
2,172,mxprt6x6,3.890399932861328
2,173,yog4sfvi,3.8880999088287354
2,174,0bhvljeh,3.8864998817443848
2,175,aftz6tbu,3.8812999725341797
2,176,lh6zul8l,3.8787999153137207
2,177,8f82t1pp,3.8773000240325928
2,178,5qq7l9v5,3.875699996948242
2,179,aqqrh7kn,3.872999906539917
2,180,um0ypbh5,3.8689000606536865
2,181,vzcag7l7,3.8680999279022217
2,182,cy7j31wq,3.8661999702453613
2,183,og3etub9,3.859100103378296
2,184,prmf9yob,3.8559000492095947
2,185,oe4uc3x1,3.8552000522613525
2,186,cvdne6ks,3.85479998588562
2,187,8wzd4j82,3.850100040435791
2,188,h5xetfm0,3.8452000617980957
2,189,mr6mfsyt,3.8440001010894775
2,190,9sc2xmqr,3.8427000045776367
2,191,i229xv0o,3.8415000438690186
2,192,bt5857p3,3.8399999141693115
2,193,tplf7fcj,3.8371999263763428
2,194,xiwsk0rm,3.8362998962402344
2,195,crla8vrj,3.8326001167297363
2,196,ejfblcwh,3.827500104904175
2,197,xn11xd78,3.821000099182129
2,198,tpsf7as1,3.8192999362945557
2,199,drzphrqj,3.8190999031066895
2,200,p3sq99yg,3.8189001083374023
2,201,3m84bcws,3.8160998821258545
2,202,0oqcx0az,3.8138999938964844
2,203,6l8r09cd,3.809299945831299
2,204,lf9twj1c,3.808799982070923
2,205,rwkg4y3g,3.8004000186920166
2,206,ivqbqdh0,3.796999931335449
2,207,n1uengkw,3.7948999404907227
2,208,erdwejd2,3.7939999103546143
2,209,3vntjg8d,3.7929999828338623
2,210,5iwgebvp,3.79259991645813
2,211,2n714h2d,3.7916998863220215
2,212,risqto89,3.789900064468384
2,213,cth2wkg1,3.788599967956543
2,214,77nsidzc,3.7862000465393066
2,215,o7lhzvrl,3.780100107192993
2,216,jzk9tfaj,3.7788000106811523
2,217,for6qa1s,3.777400016784668
2,218,iwueedmm,3.776099920272827
2,219,8heicyda,3.768399953842163
2,220,upwe0cpj,3.767899990081787
2,221,2q6qmex3,3.766200065612793
2,222,emxgbnvg,3.7614998817443848
2,223,95zjnp77,3.760699987411499
2,224,vytal7tz,3.7606990337371826
2,225,ne35bvd7,3.7583999633789062
2,226,08asxhsd,3.7578001022338867
2,227,gykw2nvt,3.7577991485595703
2,228,qonybbux,3.754699945449829
2,229,oofrmpw5,3.753200054168701
2,230,2ensoxl9,3.7511000633239746
2,231,f14wccj3,3.7500998973846436
2,232,3r0kzn4y,3.7479000091552734
2,233,z3v7qoc6,3.746000051498413
2,234,scyhqy48,3.7458999156951904
2,235,tlmvrn4e,3.745699882507324
2,236,c19deii1,3.738800048828125
2,237,amjrzocv,3.7370998859405518
2,238,zk6ttiq1,3.7367000579833984
2,239,azs4p56f,3.7363998889923096
2,240,f6o6owg3,3.73580002784729
2,241,0luxbfzt,3.7339000701904297
2,242,nul6l77m,3.7337000370025635
2,243,4mqxa2nw,3.7288999557495117
2,244,62fkbxug,3.723299980163574
2,245,e666nvl3,3.7225000858306885
2,246,xqwkrktg,3.7218000888824463
2,247,mdyojac2,3.72179913520813
2,248,k6v4am7l,3.7197999954223633
2,249,nqnig7os,3.717400074005127
2,250,f03asrh2,3.7158000469207764
2,251,a246wl7f,3.71579909324646
2,252,qcaiijra,3.7095000743865967
2,253,f3gwxv04,3.7090001106262207
2,254,cpdd7neh,3.7077999114990234
2,255,i05h8csb,3.7070000171661377
2,256,5mmqqgyl,3.7030999660491943
2,257,swrsaqoc,3.6956000328063965
2,258,ixcf1fxx,3.6953999996185303
2,259,ny4qr2a2,3.6933000087738037
2,260,v90jryi2,3.6926000118255615
2,261,5g51n27e,3.6912999153137207
2,262,zak8iivx,3.688800096511841
2,263,zrnczve3,3.6833999156951904
2,264,gb6av94h,3.683199882507324
2,265,z5sn1czf,3.67549991607666
2,266,euqmv6rw,3.6753990650177
2,267,zl6su36n,3.6742000579833984
2,268,m2kbpf8p,3.66129994392395
2,269,54va9e5p,3.65910005569458
2,270,ynj6kkqx,3.657399892807007
2,271,ah0bc1tg,3.6563000679016113
2,272,2j26wk24,3.6545000076293945
2,273,6fk6r2n2,3.653599977493286
2,274,dze1vp3a,3.6526999473571777
2,275,8w202sq2,3.650599956512451
2,276,ov6k4bdi,3.646399974822998
2,277,agago625,3.6428000926971436
2,278,hrtih5o4,3.641200065612793
2,279,mup8tzkv,3.6401000022888184
2,280,jx518gz3,3.640099048614502
2,281,sepepxym,3.6382999420166016
2,282,lf80v3vr,3.636699914932251
2,283,itxy15vv,3.633500099182129
2,284,yyp4a0ei,3.6334991455078125
2,285,nirq7mty,3.63319993019104
2,286,3i091did,3.6159000396728516
2,287,lqqsxhfl,3.611999988555908
2,288,cycc3fvl,3.610100030899048
2,289,j2lanfjm,3.607300043106079
2,290,cf7wn9i0,3.6064999103546143
2,291,1dn7at6k,3.605299949645996
2,292,6dbt99h0,3.603800058364868
2,293,1qwbkg9o,3.6013998985290527
2,294,oke8gfd9,3.5977001190185547
2,295,o0g28pak,3.5966999530792236
2,296,lo4hqokv,3.5947000980377197
2,297,h0f9eijt,3.5943000316619873
2,298,cc1c4ewp,3.5899999141693115
2,299,w1rt10je,3.5840001106262207
2,300,mlrzfbc0,3.5813000202178955
2,301,j9kadxu9,3.581299066543579
2,302,8aefwki9,3.579699993133545
2,303,q5s79p6n,3.5787999629974365
2,304,h7ffv0xb,3.5780999660491943
2,305,joxp94rl,3.578099012374878
2,306,je92lojj,3.575900077819824
2,307,mlvjuvnt,3.5736000537872314
2,308,f2d1hclv,3.5732998847961426
2,309,ewdrl9ym,3.572200059890747
2,310,hjc2pcgt,3.570199966430664
2,311,m8p8msgt,3.5680999755859375
2,312,wt11x3yw,3.5673999786376953
2,313,l1nt46zx,3.563199996948242
2,314,x6bvjkbk,3.5629000663757324
2,315,3hn0xkst,3.5589001178741455
2,316,5qhumjas,3.557499885559082
2,317,uer516y8,3.5550999641418457
2,318,w8ch013c,3.5527000427246094
2,319,gi8oizpv,3.552500009536743
2,320,80vpn72e,3.5524990558624268
2,321,pzuonboo,3.5522000789642334
2,322,whtqlu1y,3.551800012588501
2,323,wfekg2wl,3.5467000007629395
2,324,0oma7hdu,3.5465991497039795
2,325,yltc6wpv,3.543800115585327
2,326,rrverrsj,3.543299913406372
2,327,v36xgsfz,3.540600061416626
2,328,e6tveoxu,3.5399999618530273
2,329,6nd9vgtf,3.5385000705718994
2,330,75ytw7ez,3.5362000465393066
2,331,42aemhb7,3.535799980163574
2,332,wm7ozisn,3.530900001525879
2,333,wknmwep2,3.528899908065796
2,334,nr8fwc8q,3.5271999835968018
2,335,h4uao6xs,3.526900053024292
2,336,zypwlipd,3.5234999656677246
2,337,1am6jcq3,3.5197999477386475
2,338,m7bpzy1m,3.518699884414673
2,339,pbqghwor,3.516900062561035
2,340,x4js9vqe,3.5168991088867188
2,341,xtunv9we,3.5164999961853027
2,342,yu2qw02l,3.5118000507354736
2,343,88qiin0x,3.5116000175476074
2,344,5ezvdy5f,3.5088000297546387
2,345,yetd2u2a,3.508500099182129
